episode_id,batch,task_id,category,family,condition,condition_name,model,repeat,Q,Z,W,F,ZWF,all_reads,first_mutation,reads_before_first_mutation,total_tool_calls,success,error_type
confirmatory|bfcl|multi_turn_base_52|qwen25_72b|C4|r4,primary,multi_turn_base_52,base,inflation,C4,apca,qwen25_72b,4,0,1,1,0,0,7,1,1,11,1,
confirmatory|bfcl|multi_turn_base_52|qwen25_72b|C1|r5,primary,multi_turn_base_52,base,inflation,C1,neutral,qwen25_72b,5,0,1,1,0,0,7,3,3,11,1,
confirmatory|bfcl|multi_turn_base_52|qwen25_72b|C3|r5,primary,multi_turn_base_52,base,inflation,C3,static,qwen25_72b,5,1,0,1,0,0,7,1,1,11,1,
confirmatory|bfcl|multi_turn_base_52|qwen25_72b|C4|r5,primary,multi_turn_base_52,base,inflation,C4,apca,qwen25_72b,5,0,1,1,0,0,7,1,1,11,1,
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C1|r0,primary,multi_turn_base_60,base,inflation,C1,neutral,qwen25_72b,0,0,1,1,1,1,6,0,0,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C3|r0,primary,multi_turn_base_60,base,inflation,C3,static,qwen25_72b,0,1,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C4|r0,primary,multi_turn_base_60,base,inflation,C4,apca,qwen25_72b,0,2,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C1|r1,primary,multi_turn_base_60,base,inflation,C1,neutral,qwen25_72b,1,0,1,1,1,1,6,0,0,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C3|r1,primary,multi_turn_base_60,base,inflation,C3,static,qwen25_72b,1,1,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C4|r1,primary,multi_turn_base_60,base,inflation,C4,apca,qwen25_72b,1,2,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C1|r2,primary,multi_turn_base_60,base,inflation,C1,neutral,qwen25_72b,2,0,1,1,1,1,6,0,0,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C3|r2,primary,multi_turn_base_60,base,inflation,C3,static,qwen25_72b,2,1,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C4|r2,primary,multi_turn_base_60,base,inflation,C4,apca,qwen25_72b,2,2,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C1|r3,primary,multi_turn_base_60,base,inflation,C1,neutral,qwen25_72b,3,0,1,1,1,1,6,0,0,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C3|r3,primary,multi_turn_base_60,base,inflation,C3,static,qwen25_72b,3,1,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C4|r3,primary,multi_turn_base_60,base,inflation,C4,apca,qwen25_72b,3,2,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C1|r4,primary,multi_turn_base_60,base,inflation,C1,neutral,qwen25_72b,4,0,1,1,1,1,6,0,0,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C3|r4,primary,multi_turn_base_60,base,inflation,C3,static,qwen25_72b,4,1,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C4|r4,primary,multi_turn_base_60,base,inflation,C4,apca,qwen25_72b,4,2,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C1|r5,primary,multi_turn_base_60,base,inflation,C1,neutral,qwen25_72b,5,0,1,1,1,1,6,0,0,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C3|r5,primary,multi_turn_base_60,base,inflation,C3,static,qwen25_72b,5,1,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_60|qwen25_72b|C4|r5,primary,multi_turn_base_60,base,inflation,C4,apca,qwen25_72b,5,2,0,1,1,0,7,1,1,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C1|r0,primary,multi_turn_miss_param_92,miss_param,inflation,C1,neutral,qwen25_72b,0,2,0,1,1,0,9,3,3,13,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C3|r0,primary,multi_turn_miss_param_92,miss_param,inflation,C3,static,qwen25_72b,0,2,0,1,1,0,12,3,3,16,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C4|r0,primary,multi_turn_miss_param_92,miss_param,inflation,C4,apca,qwen25_72b,0,1,0,1,1,0,11,3,3,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C1|r1,primary,multi_turn_miss_param_92,miss_param,inflation,C1,neutral,qwen25_72b,1,1,0,1,1,0,9,2,2,13,0,multi_turn:empty_turn_model_response
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C3|r1,primary,multi_turn_miss_param_92,miss_param,inflation,C3,static,qwen25_72b,1,2,0,1,1,0,12,3,3,16,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C4|r1,primary,multi_turn_miss_param_92,miss_param,inflation,C4,apca,qwen25_72b,1,1,0,1,1,0,11,3,3,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C1|r2,primary,multi_turn_miss_param_92,miss_param,inflation,C1,neutral,qwen25_72b,2,3,0,1,1,0,9,3,3,13,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C3|r2,primary,multi_turn_miss_param_92,miss_param,inflation,C3,static,qwen25_72b,2,2,0,1,1,0,12,3,3,16,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C4|r2,primary,multi_turn_miss_param_92,miss_param,inflation,C4,apca,qwen25_72b,2,1,0,1,1,0,11,3,3,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C1|r3,primary,multi_turn_miss_param_92,miss_param,inflation,C1,neutral,qwen25_72b,3,3,0,1,1,0,9,3,3,13,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C3|r3,primary,multi_turn_miss_param_92,miss_param,inflation,C3,static,qwen25_72b,3,2,0,1,1,0,12,3,3,16,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C4|r3,primary,multi_turn_miss_param_92,miss_param,inflation,C4,apca,qwen25_72b,3,1,0,1,1,0,11,3,3,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C1|r4,primary,multi_turn_miss_param_92,miss_param,inflation,C1,neutral,qwen25_72b,4,3,0,1,1,0,9,3,3,13,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C3|r4,primary,multi_turn_miss_param_92,miss_param,inflation,C3,static,qwen25_72b,4,2,0,1,1,0,12,3,3,16,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C4|r4,primary,multi_turn_miss_param_92,miss_param,inflation,C4,apca,qwen25_72b,4,1,0,1,1,0,11,3,3,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C1|r5,primary,multi_turn_miss_param_92,miss_param,inflation,C1,neutral,qwen25_72b,5,3,0,1,1,0,9,3,3,13,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C3|r5,primary,multi_turn_miss_param_92,miss_param,inflation,C3,static,qwen25_72b,5,2,0,1,1,0,12,3,3,16,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_92|qwen25_72b|C4|r5,primary,multi_turn_miss_param_92,miss_param,inflation,C4,apca,qwen25_72b,5,1,0,1,1,0,11,3,3,17,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C1|r0,primary,multi_turn_miss_param_194,miss_param,inflation,C1,neutral,qwen25_72b,0,2,0,1,1,0,4,3,2,9,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C3|r0,primary,multi_turn_miss_param_194,miss_param,inflation,C3,static,qwen25_72b,0,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C4|r0,primary,multi_turn_miss_param_194,miss_param,inflation,C4,apca,qwen25_72b,0,3,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C1|r1,primary,multi_turn_miss_param_194,miss_param,inflation,C1,neutral,qwen25_72b,1,2,0,1,1,0,4,3,2,9,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C3|r1,primary,multi_turn_miss_param_194,miss_param,inflation,C3,static,qwen25_72b,1,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C4|r1,primary,multi_turn_miss_param_194,miss_param,inflation,C4,apca,qwen25_72b,1,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C1|r2,primary,multi_turn_miss_param_194,miss_param,inflation,C1,neutral,qwen25_72b,2,2,0,1,1,0,4,3,2,9,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C3|r2,primary,multi_turn_miss_param_194,miss_param,inflation,C3,static,qwen25_72b,2,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C4|r2,primary,multi_turn_miss_param_194,miss_param,inflation,C4,apca,qwen25_72b,2,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C1|r3,primary,multi_turn_miss_param_194,miss_param,inflation,C1,neutral,qwen25_72b,3,2,0,1,1,0,4,3,2,9,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C3|r3,primary,multi_turn_miss_param_194,miss_param,inflation,C3,static,qwen25_72b,3,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C4|r3,primary,multi_turn_miss_param_194,miss_param,inflation,C4,apca,qwen25_72b,3,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C1|r4,primary,multi_turn_miss_param_194,miss_param,inflation,C1,neutral,qwen25_72b,4,2,0,1,1,0,4,3,2,9,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C3|r4,primary,multi_turn_miss_param_194,miss_param,inflation,C3,static,qwen25_72b,4,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C4|r4,primary,multi_turn_miss_param_194,miss_param,inflation,C4,apca,qwen25_72b,4,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C1|r5,primary,multi_turn_miss_param_194,miss_param,inflation,C1,neutral,qwen25_72b,5,2,0,1,1,0,4,3,2,9,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C3|r5,primary,multi_turn_miss_param_194,miss_param,inflation,C3,static,qwen25_72b,5,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_194|qwen25_72b|C4|r5,primary,multi_turn_miss_param_194,miss_param,inflation,C4,apca,qwen25_72b,5,2,0,1,1,0,5,6,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C1|r0,primary,multi_turn_miss_param_98,miss_param,inflation,C1,neutral,qwen25_72b,0,1,0,1,0,0,8,1,1,11,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C3|r0,primary,multi_turn_miss_param_98,miss_param,inflation,C3,static,qwen25_72b,0,1,0,1,0,0,10,1,1,13,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C4|r0,primary,multi_turn_miss_param_98,miss_param,inflation,C4,apca,qwen25_72b,0,1,0,1,0,0,11,1,1,14,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C1|r1,primary,multi_turn_miss_param_98,miss_param,inflation,C1,neutral,qwen25_72b,1,1,0,1,0,0,8,1,1,11,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C3|r1,primary,multi_turn_miss_param_98,miss_param,inflation,C3,static,qwen25_72b,1,1,0,1,0,0,10,1,1,13,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C4|r1,primary,multi_turn_miss_param_98,miss_param,inflation,C4,apca,qwen25_72b,1,2,0,1,1,0,8,1,1,11,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C1|r2,primary,multi_turn_miss_param_98,miss_param,inflation,C1,neutral,qwen25_72b,2,1,0,1,0,0,8,1,1,11,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C3|r2,primary,multi_turn_miss_param_98,miss_param,inflation,C3,static,qwen25_72b,2,1,0,1,0,0,10,1,1,13,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C4|r2,primary,multi_turn_miss_param_98,miss_param,inflation,C4,apca,qwen25_72b,2,2,0,1,1,0,8,1,1,11,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C1|r3,primary,multi_turn_miss_param_98,miss_param,inflation,C1,neutral,qwen25_72b,3,1,0,1,0,0,8,1,1,11,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C3|r3,primary,multi_turn_miss_param_98,miss_param,inflation,C3,static,qwen25_72b,3,1,0,1,0,0,10,1,1,13,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C4|r3,primary,multi_turn_miss_param_98,miss_param,inflation,C4,apca,qwen25_72b,3,2,0,1,1,0,8,1,1,11,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C1|r4,primary,multi_turn_miss_param_98,miss_param,inflation,C1,neutral,qwen25_72b,4,1,0,1,0,0,8,1,1,11,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C3|r4,primary,multi_turn_miss_param_98,miss_param,inflation,C3,static,qwen25_72b,4,1,0,1,0,0,10,1,1,13,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C4|r4,primary,multi_turn_miss_param_98,miss_param,inflation,C4,apca,qwen25_72b,4,2,0,1,1,0,8,1,1,11,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C1|r5,primary,multi_turn_miss_param_98,miss_param,inflation,C1,neutral,qwen25_72b,5,1,0,1,0,0,8,1,1,11,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C3|r5,primary,multi_turn_miss_param_98,miss_param,inflation,C3,static,qwen25_72b,5,1,0,1,0,0,10,1,1,13,1,
confirmatory|bfcl|multi_turn_miss_param_98|qwen25_72b|C4|r5,primary,multi_turn_miss_param_98,miss_param,inflation,C4,apca,qwen25_72b,5,2,0,1,1,0,8,1,1,11,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C1|r0,primary,multi_turn_miss_param_93,miss_param,inflation,C1,neutral,qwen25_72b,0,2,0,1,1,0,8,1,1,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C3|r0,primary,multi_turn_miss_param_93,miss_param,inflation,C3,static,qwen25_72b,0,3,0,1,1,0,5,1,1,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C4|r0,primary,multi_turn_miss_param_93,miss_param,inflation,C4,apca,qwen25_72b,0,3,0,1,1,0,4,1,1,5,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C1|r1,primary,multi_turn_miss_param_93,miss_param,inflation,C1,neutral,qwen25_72b,1,2,0,1,1,0,8,1,1,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C3|r1,primary,multi_turn_miss_param_93,miss_param,inflation,C3,static,qwen25_72b,1,3,0,1,1,0,5,1,1,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C4|r1,primary,multi_turn_miss_param_93,miss_param,inflation,C4,apca,qwen25_72b,1,3,0,1,1,0,4,1,1,5,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C1|r2,primary,multi_turn_miss_param_93,miss_param,inflation,C1,neutral,qwen25_72b,2,2,0,1,1,0,8,1,1,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C3|r2,primary,multi_turn_miss_param_93,miss_param,inflation,C3,static,qwen25_72b,2,3,0,1,1,0,5,1,1,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C4|r2,primary,multi_turn_miss_param_93,miss_param,inflation,C4,apca,qwen25_72b,2,3,0,1,1,0,4,1,1,5,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C1|r3,primary,multi_turn_miss_param_93,miss_param,inflation,C1,neutral,qwen25_72b,3,2,0,1,1,0,8,1,1,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C3|r3,primary,multi_turn_miss_param_93,miss_param,inflation,C3,static,qwen25_72b,3,3,0,1,1,0,5,1,1,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C4|r3,primary,multi_turn_miss_param_93,miss_param,inflation,C4,apca,qwen25_72b,3,3,0,1,1,0,4,1,1,5,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C1|r4,primary,multi_turn_miss_param_93,miss_param,inflation,C1,neutral,qwen25_72b,4,2,0,1,1,0,8,1,1,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C3|r4,primary,multi_turn_miss_param_93,miss_param,inflation,C3,static,qwen25_72b,4,3,0,1,1,0,5,1,1,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C4|r4,primary,multi_turn_miss_param_93,miss_param,inflation,C4,apca,qwen25_72b,4,3,0,1,1,0,4,1,1,5,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C1|r5,primary,multi_turn_miss_param_93,miss_param,inflation,C1,neutral,qwen25_72b,5,2,0,1,1,0,8,1,1,12,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C3|r5,primary,multi_turn_miss_param_93,miss_param,inflation,C3,static,qwen25_72b,5,3,0,1,1,0,5,1,1,6,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_miss_param_93|qwen25_72b|C4|r5,primary,multi_turn_miss_param_93,miss_param,inflation,C4,apca,qwen25_72b,5,3,0,1,1,0,4,1,1,5,0,multi_turn:instance_state_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C1|r0,primary,multi_turn_base_71,base,inflation,C1,neutral,qwen25_72b,0,3,0,1,1,0,8,3,3,14,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C3|r0,primary,multi_turn_base_71,base,inflation,C3,static,qwen25_72b,0,2,0,1,1,0,7,3,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C4|r0,primary,multi_turn_base_71,base,inflation,C4,apca,qwen25_72b,0,5,0,1,1,0,10,5,5,15,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C1|r1,primary,multi_turn_base_71,base,inflation,C1,neutral,qwen25_72b,1,3,0,1,1,0,8,3,3,14,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C3|r1,primary,multi_turn_base_71,base,inflation,C3,static,qwen25_72b,1,2,0,1,1,0,7,3,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C4|r1,primary,multi_turn_base_71,base,inflation,C4,apca,qwen25_72b,1,5,0,1,1,0,10,5,5,15,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C1|r2,primary,multi_turn_base_71,base,inflation,C1,neutral,qwen25_72b,2,3,0,1,1,0,8,3,3,14,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C3|r2,primary,multi_turn_base_71,base,inflation,C3,static,qwen25_72b,2,2,0,1,1,0,7,3,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C4|r2,primary,multi_turn_base_71,base,inflation,C4,apca,qwen25_72b,2,5,0,1,1,0,10,5,5,15,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C1|r3,primary,multi_turn_base_71,base,inflation,C1,neutral,qwen25_72b,3,3,0,1,1,0,8,3,3,14,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C3|r3,primary,multi_turn_base_71,base,inflation,C3,static,qwen25_72b,3,2,0,1,1,0,7,3,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C4|r3,primary,multi_turn_base_71,base,inflation,C4,apca,qwen25_72b,3,5,0,1,1,0,10,5,5,15,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C1|r4,primary,multi_turn_base_71,base,inflation,C1,neutral,qwen25_72b,4,3,0,1,1,0,8,3,3,14,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C3|r4,primary,multi_turn_base_71,base,inflation,C3,static,qwen25_72b,4,2,0,1,1,0,7,3,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C4|r4,primary,multi_turn_base_71,base,inflation,C4,apca,qwen25_72b,4,5,0,1,1,0,10,5,5,15,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C1|r5,primary,multi_turn_base_71,base,inflation,C1,neutral,qwen25_72b,5,3,0,1,1,0,8,3,3,14,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C3|r5,primary,multi_turn_base_71,base,inflation,C3,static,qwen25_72b,5,2,0,1,1,0,7,3,3,12,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_base_71|qwen25_72b|C4|r5,primary,multi_turn_base_71,base,inflation,C4,apca,qwen25_72b,5,5,0,1,1,0,10,5,5,15,0,multi_turn:execution_response_mismatch
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C1|r0,primary,multi_turn_miss_param_51,miss_param,inflation,C1,neutral,qwen25_72b,0,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C3|r0,primary,multi_turn_miss_param_51,miss_param,inflation,C3,static,qwen25_72b,0,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C4|r0,primary,multi_turn_miss_param_51,miss_param,inflation,C4,apca,qwen25_72b,0,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C1|r1,primary,multi_turn_miss_param_51,miss_param,inflation,C1,neutral,qwen25_72b,1,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C3|r1,primary,multi_turn_miss_param_51,miss_param,inflation,C3,static,qwen25_72b,1,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C4|r1,primary,multi_turn_miss_param_51,miss_param,inflation,C4,apca,qwen25_72b,1,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C1|r2,primary,multi_turn_miss_param_51,miss_param,inflation,C1,neutral,qwen25_72b,2,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C3|r2,primary,multi_turn_miss_param_51,miss_param,inflation,C3,static,qwen25_72b,2,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C4|r2,primary,multi_turn_miss_param_51,miss_param,inflation,C4,apca,qwen25_72b,2,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C1|r3,primary,multi_turn_miss_param_51,miss_param,inflation,C1,neutral,qwen25_72b,3,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C3|r3,primary,multi_turn_miss_param_51,miss_param,inflation,C3,static,qwen25_72b,3,1,0,1,0,0,6,0,0,11,1,
confirmatory|bfcl|multi_turn_miss_param_51|qwen25_72b|C4|r3,primary,multi_turn_miss_param_51,miss_param,inflation,C4,apca,qwen25_72b,3,1,0,1,0,0,6,0,0,11,1,
